phase,number of devices,number of links,simulation startup duration config real (Seconds),simulation startup duration routing real (Seconds),simulation startup duration real (Seconds),simulation shutdown duration real (Seconds),simulation duration real (Seconds),simulation total duration real (Seconds),simulation startup duration routing virtual (Seconds),simulation duration virtual (Seconds),number of forwarded packages,number of sent packages,network traffic forwarded(Bytes),network traffic total (Bytes),package size aggregated (Bytes),number of devices having 'RoutingFeature',number of devices having 'DatabaseStore',number of devices having 'DatabaseQuery',number of devices having 'Database',number of devices having 'Sensor',package count for 'Database-Ontology-Import',package size for 'Database-Ontology-Import',package size aggregated for 'Database-Ontology-Import',package size self Messages for 'Database-Ontology-Import',package count for 'Database-Graph-Create',package size for 'Database-Graph-Create',package size aggregated for 'Database-Graph-Create',package size self Messages for 'Database-Graph-Create',package count for 'Database-Ontology-Load',package size for 'Database-Ontology-Load',package size aggregated for 'Database-Ontology-Load',package size self Messages for 'Database-Ontology-Load',package count for 'ParkingSample',package size for 'ParkingSample',package size aggregated for 'ParkingSample',package size self Messages for 'ParkingSample',package count for 'SPARQL-Query',package size for 'SPARQL-Query',package size aggregated for 'SPARQL-Query',package size self Messages for 'SPARQL-Query',package count for 'SPARQL-Response',package size for 'SPARQL-Response',package size aggregated for 'SPARQL-Response',package size self Messages for 'SPARQL-Response',package count for 'Database-Graph-Modify',package size for 'Database-Graph-Modify',package size aggregated for 'Database-Graph-Modify',package size self Messages for 'Database-Graph-Modify',package count for 'Database-Dictionary',package size for 'Database-Dictionary',package size aggregated for 'Database-Dictionary',package size self Messages for 'Database-Dictionary',package count for 'Database-Operatorgraph',package size for 'Database-Operatorgraph',package size aggregated for 'Database-Operatorgraph',package size self Messages for 'Database-Operatorgraph',package count for 'Database-Intermadiate-Result',package size for 'Database-Intermadiate-Result',package size aggregated for 'Database-Intermadiate-Result',package size self Messages for 'Database-Intermadiate-Result',data scale,additionalHops,partitioning,distribution algorithm,dynamic operator relocation
Q10,198,2802,1.3911e-05,3.38e-06,2.519e-06,6.326800000125787e-05,13.911681865999999,13.911764944,0,0.020627848,3,44,18068,214936,710062,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1383,1383,1383,1,427,427,427,0,0,0,0,2,92,92,92,22,60072,60072,0,940,630116,648088,494104,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentEnabled
Q11,198,2802,1.9034e-05,5.73e-06,4.0660000000000005e-06,136.312496403,0.987373658,137.299898891,0,0.020234568,3,38,16494,177829,479702,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393,393,393,0,0,0,0,2,92,92,92,16,36649,36649,0,789,426194,442568,302396,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.127875313,0.101820955,0.44271552000000003,4.220000001983748e-06,23.757825324,24.430241332,0,1104.943579216,2532,16144,464975,10854067,12060544,198,16,48,48,150,1,2309,2309,2309,47,66975,142500,0,47,101191,215300,0,750,27000,32940,0,1051,865326,865326,865326,1050,261750,261750,257735,16434,9389730,9389730,0,2100,95948,217494,1630,901,275266,275266,0,2457,541690,657929,282357,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q1,198,2802,1.5508e-05,4.155e-06,3.483999999999999e-06,5.613999998769611e-06,18.401396025,18.401424786,0,0.060481928,3,44,39879,479792,3138008,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,2657540,2657540,2657540,0,0,0,0,2,92,92,92,22,5970,5970,0,24,434178,474033,563,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q2,198,2802,1.3774e-05,5.158e-06,4.723e-06,3.16499999985001e-06,3.746281271,3.746308091,0,0.001271368,3,44,266,13044,24851,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,2222,0,0,0,0,2,92,92,92,22,9952,9952,0,70,11894,12136,9396,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q3,198,2802,8.812e-06,3.238e-06,4.494e-06,3.126000000002477e-06,0.70270848,0.70272815,0,0.001510408,3,44,481,15825,25225,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,525,525,525,1,274,274,274,0,0,0,0,2,92,92,92,22,12655,12655,0,72,11222,11679,8861,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q4,198,2802,9.123e-06,3.142e-06,2.9219999999999997e-06,3.685000003722585e-06,19.839642813999998,19.839661686000003,0,0.002257288,20,73,9227,35808,60359,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,571,571,571,1,273,273,273,0,0,0,0,2,92,92,92,22,17398,17398,0,144,32974,42025,24239,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q5,198,2802,1.5763e-05,3.593e-06,3.056e-06,3.044000000421392e-06,2.4495813799999997,2.449606836,0,0.005066568,3,44,3661,55854,142719,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,875,875,875,1,161,161,161,0,0,0,0,2,92,92,92,22,24644,24644,0,336,113334,116947,86265,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q6,198,2802,9.245e-06,2.889e-06,2.6139999999999995e-06,3.978000000199913e-06,7.903883972,7.9039026980000004,0,0.013004168,20,73,16870,142440,377386,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,960,960,960,1,206,206,206,0,0,0,0,2,92,92,92,22,32068,32068,0,502,327414,344060,234664,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q7,198,2802,8.793e-06,1.2179e-05,2.6920000000000007e-06,2.3059999992577023e-06,4.505480988,4.505506958,0,0.015180808,3,44,14277,154188,424570,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,885,885,885,1,232,232,232,0,0,0,0,2,92,92,92,22,32150,32150,0,749,377054,391211,270229,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q8,198,2802,6.524e-06,2.133e-06,1.8499999999999997e-06,2.1650000002056562e-06,2.421781277,2.421793949,0,0.009537928,20,73,11222,105265,273223,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,787,787,787,1,273,273,273,0,0,0,0,2,92,92,92,22,32025,32025,0,491,229048,240046,167782,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q9,198,2802,6.565e-06,2.195e-06,1.9189999999999998e-06,2.2890000004322575e-06,50.095700492,50.09571346,0,0.016517128,20,73,20366,186747,432924,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1081,1081,1081,1,393,393,393,0,0,0,0,2,92,92,92,22,44391,44391,0,467,366849,386967,245763,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q10,198,2802,7.159e-06,2.05e-06,1.8189999999999999e-06,2.358000000080807e-06,12.539262345,12.539275731,0,0.020627848,3,44,18068,214936,710062,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1383,1383,1383,1,427,427,427,0,0,0,0,2,92,92,92,22,60072,60072,0,940,630116,648088,494104,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.127831983,0.10182031,0.44273078899999996,1.637900000120429e-05,23.757787931,24.430187392,0,1104.943579216,2532,16144,464975,10854067,12060544,198,16,48,48,150,1,2309,2309,2309,47,66975,142500,0,47,101191,215300,0,750,27000,32940,0,1051,865326,865326,865326,1050,261750,261750,257735,16434,9389730,9389730,0,2100,95948,217494,1630,901,275266,275266,0,2457,541690,657929,282357,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q1,198,2802,3.2002e-05,5.205e-06,4.316000000000001e-06,1.6204999996950578e-05,18.401378489000003,18.401436217,0,0.060481928,3,44,39879,479792,3138008,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,2657540,2657540,2657540,0,0,0,0,2,92,92,92,22,5970,5970,0,24,434178,474033,563,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q2,198,2802,2.065e-05,5.504e-06,4.607e-06,1.3156000000437578e-05,3.7462801809999995,3.746324098,0,0.001271368,3,44,266,13044,24851,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,2222,0,0,0,0,2,92,92,92,22,9952,9952,0,70,11894,12136,9396,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q3,198,2802,1.2173e-05,3.84e-06,2.9910000000000007e-06,1.3826999999951216e-05,0.70268489,0.702717721,0,0.001510408,3,44,481,15825,25225,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,525,525,525,1,274,274,274,0,0,0,0,2,92,92,92,22,12655,12655,0,72,11222,11679,8861,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q4,198,2802,2.1368e-05,4.752e-06,3.2449999999999994e-06,1.4476999997885129e-05,19.839627482,19.839671323999998,0,0.002257288,20,73,9227,35808,60359,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,571,571,571,1,273,273,273,0,0,0,0,2,92,92,92,22,17398,17398,0,144,32974,42025,24239,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q5,198,2802,1.2406e-05,3.769e-06,3.095e-06,2.4954000000072288e-05,2.449560012,2.4496042360000003,0,0.005066568,3,44,3661,55854,142719,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,875,875,875,1,161,161,161,0,0,0,0,2,92,92,92,22,24644,24644,0,336,113334,116947,86265,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q6,198,2802,1.5485e-05,3.806e-06,3.084e-06,1.5003000000439144e-05,7.903857542,7.90389492,0,0.013004168,20,73,16870,142440,377386,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,960,960,960,1,206,206,206,0,0,0,0,2,92,92,92,22,32068,32068,0,502,327414,344060,234664,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q7,198,2802,1.2323e-05,3.505e-06,1.1872e-05,3.664199999907056e-05,4.5054575340000005,4.5055218759999995,0,0.015180808,3,44,14277,154188,424570,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,885,885,885,1,232,232,232,0,0,0,0,2,92,92,92,22,32150,32150,0,749,377054,391211,270229,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q8,198,2802,1.1791e-05,2.728e-06,2.1170000000000002e-06,1.56640000000574e-05,2.4217627409999998,2.4217950409999998,0,0.009537928,20,73,11222,105265,273223,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,787,787,787,1,273,273,273,0,0,0,0,2,92,92,92,22,32025,32025,0,491,229048,240046,167782,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q9,198,2802,1.0995e-05,3.087e-06,2.165e-06,1.5316000003606812e-05,50.095681275,50.095712838,0,0.016517128,20,73,20366,186747,432924,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1081,1081,1081,1,393,393,393,0,0,0,0,2,92,92,92,22,44391,44391,0,467,366849,386967,245763,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q10,198,2802,1.1331e-05,3.134e-06,2.222e-06,3.1493000000671594e-05,12.539224021999999,12.539272202,0,0.020627848,3,44,18068,214936,710062,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1383,1383,1383,1,427,427,427,0,0,0,0,2,92,92,92,22,60072,60072,0,940,630116,648088,494104,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q11,198,2802,1.3769e-05,3.034e-06,2.159e-06,136.324006045,0.782196937,137.106221944,0,0.020234568,3,38,16494,177829,479702,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393,393,393,0,0,0,0,2,92,92,92,16,36649,36649,0,789,426194,442568,302396,5,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.143214002,0.066804675,0.14226771700000002,5.529000000434325e-06,9.975139188,10.327431111000001,0,1104.942878422,12427,24472,5455558,10615419,11501908,198,16,16,16,150,1,2309,2309,2309,15,12480,28288,0,15,32295,73202,0,750,27000,27000,0,1051,864986,864986,864986,1050,261750,294600,240580,13335,4434107,9186864,0,2100,95818,209456,3250,339,46160,95763,0,451,413333,719440,53796,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q1,198,2802,2.3222e-05,5.642e-06,5.275e-06,6.131999998436898e-06,15.909638278000001,15.909678548999999,0,0.020108808,27,54,261769,487835,3157613,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,2657540,2657540,2657540,0,0,0,0,2,92,92,92,12,1159,2054,0,16,236896,497554,12205,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q2,198,2802,1.7589e-05,7.016e-06,6.028999999999999e-06,5.932000000308664e-06,3.0474587019999997,3.047495268,0,0.001729284,4,9,4025,8156,14633,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,2222,0,0,0,0,2,92,92,92,3,321,544,0,5,7556,11326,3786,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q3,198,2802,1.574e-05,6.368e-06,7.2879999999999995e-06,4.6650000006539546e-06,5.63098534,5.6310194010000005,0,0.002605446,7,16,6831,11468,12536,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,525,525,525,1,274,274,274,0,0,0,0,2,92,92,92,6,632,975,0,5,4238,10670,305,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q4,198,2802,1.2931e-05,4.85e-06,4.241e-06,3.2199999989878825e-06,9.602609533,9.602634775,0,0.015764488,9,20,38270,58886,60057,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,571,571,571,1,273,273,273,0,0,0,0,2,92,92,92,6,728,1192,0,9,20195,57929,395,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q5,198,2802,1.1904e-05,3.423e-06,2.9769999999999996e-06,4.310999999385963e-06,2.6765261240000005,2.676548739,0,0.015764488,11,21,50676,83453,96882,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,875,875,875,1,161,161,161,0,0,0,0,2,92,92,92,5,798,1553,0,11,44376,94201,12485,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q6,198,2802,1.2209e-05,3.721e-06,3.619e-06,6.515000000007055e-06,0.054077390999999995,0.054103455,0,0.031343368,15,28,116747,188442,259604,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,960,960,960,1,206,206,206,0,0,0,0,2,92,92,92,7,1079,2344,0,63,140680,256002,70192,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q7,198,2802,1.3444e-05,4.717e-06,3.94e-06,2.0859999999936185e-06,0.074615678,0.074639865,0,0.031343368,15,28,119117,193743,267557,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,885,885,885,1,232,232,232,0,0,0,0,2,92,92,92,7,1348,2321,0,67,146051,264027,72909,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q8,198,2802,6.5e-06,2.026e-06,1.8479999999999995e-06,3.1539999997424624e-06,6.862731163,6.862744691,0,0.031343368,18,30,108668,170079,229050,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,787,787,787,1,273,273,273,0,0,0,0,2,92,92,92,6,1071,2677,0,65,118343,225221,58123,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q9,198,2802,8.966e-06,2.972e-06,2.647e-06,3.4559999999140126e-06,2.4328125800000002,2.4328306210000004,0,0.015765768,17,30,112140,184960,428985,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1081,1081,1081,1,393,393,393,0,0,0,0,2,92,92,92,11,2212,4906,0,167,313275,422513,242827,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q10,198,2802,8.903e-06,3.1e-06,3.042e-06,3.4280000000142895e-06,0.13632693899999998,0.136345412,0,0.031365128,19,34,209819,344192,757498,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1383,1383,1383,1,427,427,427,0,0,0,0,2,92,92,92,15,3226,6735,0,271,542863,748861,411948,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.143153255,0.066839049,0.14225849299999999,2.706000000106401e-05,9.975083295,10.327361152,0,1104.942878422,12427,24472,5455558,10615419,11501908,198,16,16,16,150,1,2309,2309,2309,15,12480,28288,0,15,32295,73202,0,750,27000,27000,0,1051,864986,864986,864986,1050,261750,294600,240580,13335,4434107,9186864,0,2100,95818,209456,3250,339,46160,95763,0,451,413333,719440,53796,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q1,198,2802,4.2361e-05,6.66e-06,5.0559999999999995e-06,1.906499999953565e-05,15.909624463,15.909697605,0,0.020108808,27,54,261769,487835,3157613,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,2657540,2657540,2657540,0,0,0,0,2,92,92,92,12,1159,2054,0,16,236896,497554,12205,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q2,198,2802,2.3801e-05,7.296e-06,6.091000000000001e-06,2.0665999999811818e-05,3.047440973,3.047498827,0,0.001729284,4,9,4025,8156,14633,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,2222,0,0,0,0,2,92,92,92,3,321,544,0,5,7556,11326,3786,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q3,198,2802,2.0389e-05,7.235e-06,6.040000000000001e-06,1.5695999999877733e-05,5.63098088,5.63103024,0,0.002605446,7,16,6831,11468,12536,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,525,525,525,1,274,274,274,0,0,0,0,2,92,92,92,6,632,975,0,5,4238,10670,305,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q4,198,2802,1.6537e-05,6.015e-06,3.6920000000000004e-06,1.202500000044062e-05,9.602603987,9.602642256000001,0,0.015764488,9,20,38270,58886,60057,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,571,571,571,1,273,273,273,0,0,0,0,2,92,92,92,6,728,1192,0,9,20195,57929,395,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q5,198,2802,1.4329e-05,4.05e-06,3.3179999999999994e-06,1.9322999999967604e-05,2.676504225,2.676545245,0,0.015764488,11,21,50676,83453,96882,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,875,875,875,1,161,161,161,0,0,0,0,2,92,92,92,5,798,1553,0,11,44376,94201,12485,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q6,198,2802,1.4738e-05,4.627e-06,3.864999999999999e-06,1.3893999999999242e-05,0.054052026,0.05408915,0,0.031343368,15,28,116747,188442,259604,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,960,960,960,1,206,206,206,0,0,0,0,2,92,92,92,7,1079,2344,0,63,140680,256002,70192,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q7,198,2802,1.2054e-05,3.414e-06,7.135e-06,2.5300000000004464e-05,0.074617671,0.074665574,0,0.031343368,15,28,119117,193743,267557,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,885,885,885,1,232,232,232,0,0,0,0,2,92,92,92,7,1348,2321,0,67,146051,264027,72909,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q8,198,2802,1.0374e-05,2.823e-06,2.1159999999999997e-06,1.937199999977704e-05,6.862700276,6.862734961,0,0.031343368,18,30,108668,170079,229050,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,787,787,787,1,273,273,273,0,0,0,0,2,92,92,92,6,1071,2677,0,65,118343,225221,58123,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q9,198,2802,1.4902e-05,3.959e-06,2.8970000000000004e-06,1.4085999999468663e-05,2.4327982990000003,2.432834143,0,0.015765768,17,30,112140,184960,428985,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1081,1081,1081,1,393,393,393,0,0,0,0,2,92,92,92,11,2212,4906,0,167,313275,422513,242827,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q10,198,2802,1.3917e-05,4.058e-06,2.3260000000000003e-06,2.6551000000011706e-05,0.136293474,0.136340326,0,0.031365128,19,34,209819,344192,757498,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1383,1383,1383,1,427,427,427,0,0,0,0,2,92,92,92,15,3226,6735,0,271,542863,748861,411948,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q11,198,2802,1.6021e-05,4.584e-06,3.540000000000001e-06,57.64007614799999,12.037620743000002,69.677721036,0,0.023630088,18,36,163957,270307,537712,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393,393,393,0,0,0,0,2,92,92,92,12,2459,4186,0,186,371115,533041,267480,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.070955387,0.055025054,0.19806377100000003,6.384999999657637e-06,9.473870762,9.797921359,0,1104.942878422,12427,24472,5455558,10615419,11501908,198,16,16,16,150,1,2309,2309,2309,15,12480,28288,0,15,32295,73202,0,750,27000,27000,0,1051,864986,864986,864986,1050,261750,294600,240580,13335,4434107,9186864,0,2100,95818,209456,3250,339,46160,95763,0,451,413333,719440,53796,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q1,198,2802,2.5829e-05,6.981e-06,5.758e-06,4.481000001927361e-06,15.758784602999999,15.758827652,0,0.020108808,27,54,261769,487835,3157605,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,2657532,2657532,2657532,0,0,0,0,2,92,92,92,12,1159,2054,0,16,236896,497554,12205,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q2,198,2802,1.6332e-05,4.646e-06,4.018999999999999e-06,3.06800000001376e-06,3.014831312,3.014859377,0,0.001729284,4,9,4025,8156,14633,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,2222,0,0,0,0,2,92,92,92,3,321,544,0,5,7556,11326,3786,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q3,198,2802,8.838e-06,3.166e-06,3.6970000000000003e-06,5.939999999728115e-06,5.711120202,5.711141843,0,0.002605446,7,16,6831,11468,12536,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,525,525,525,1,274,274,274,0,0,0,0,2,92,92,92,6,632,975,0,5,4238,10670,305,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q4,198,2802,1.5485e-05,6.438e-06,5.450999999999999e-06,3.2280000002309743e-06,9.593985683,9.594016285,0,0.015764488,9,20,38270,58886,60057,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,571,571,571,1,273,273,273,0,0,0,0,2,92,92,92,6,728,1192,0,9,20195,57929,395,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q5,198,2802,1.2287e-05,3.424e-06,2.9609999999999997e-06,2.814999999598419e-06,2.7865754710000004,2.786596958,0,0.015764488,11,21,50676,83453,96882,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,875,875,875,1,161,161,161,0,0,0,0,2,92,92,92,5,798,1553,0,11,44376,94201,12485,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q6,198,2802,8.147e-06,2.893e-06,2.487e-06,7.006000000003117e-06,0.047765044,0.047785577,0,0.031343368,15,28,116747,188442,259604,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,960,960,960,1,206,206,206,0,0,0,0,2,92,92,92,7,1079,2344,0,63,140680,256002,70192,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q7,198,2802,1.3236e-05,4.982e-06,4.12e-06,2.0059999999957876e-06,0.082377114,0.082401458,0,0.031343368,15,28,119117,193743,267557,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,885,885,885,1,232,232,232,0,0,0,0,2,92,92,92,7,1348,2321,0,67,146051,264027,72909,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q8,198,2802,6.902e-06,1.986e-06,1.7909999999999999e-06,3.0239999996121446e-06,6.922022045,6.922035748,0,0.031343368,18,30,108668,170079,229050,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,787,787,787,1,273,273,273,0,0,0,0,2,92,92,92,6,1071,2677,0,65,118343,225221,58123,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q9,198,2802,9.328e-06,2.977e-06,2.508e-06,2.0049999997768414e-06,2.677159296,2.677176114,0,0.015775686,17,30,118924,197216,405545,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1081,1081,1081,1,393,393,393,0,0,0,0,2,92,92,92,7,1716,3794,0,163,284107,400185,208139,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q10,198,2802,6.328e-06,2.054e-06,1.816e-06,2.19699999999849e-06,0.122262343,0.122274738,0,0.031365128,19,34,220581,363078,713280,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1383,1383,1383,1,427,427,427,0,0,0,0,2,92,92,92,9,2488,5018,0,265,489517,706360,350412,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.070890876,0.055046122,0.198076742,2.1417999999162607e-05,9.473814344,9.797849502,0,1104.942878422,12427,24472,5455558,10615419,11501908,198,16,16,16,150,1,2309,2309,2309,15,12480,28288,0,15,32295,73202,0,750,27000,27000,0,1051,864986,864986,864986,1050,261750,294600,240580,13335,4434107,9186864,0,2100,95818,209456,3250,339,46160,95763,0,451,413333,719440,53796,5,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
